"group","lat_dd","lon_dd","temp_C","notes"
908647,30.61483,-96.34134,21,"grass4"
908647,30.61486,-96.34131,21.3,"grass4"
908647,30.61493,-96.34145,20.8,"grass5"
908647,30.61478,-96.34156,20.7,"grass5"
908647,30.61481,-96.34142,20.8,"grass5"
908647,30.61485,-96.34147,20.6,"grass5"
908647,30.61502,-96.34138,20.3,"grass5"
908647,30.61506,-96.34114,23.7,"grass6"
908647,30.61508,-96.34115,23.3,"grass6"
908647,30.61506,-96.34116,22.7,"grass6"
908647,30.61505,-96.34114,23,"grass6"
908647,30.61503,-96.34115,22.4,"grass6"
