"group","lat_dd","lon_dd","temp_C","notes"
"123456",30.6158,-96.3423,16.6,""
"123456",30.6156,-96.3422,17.3,""
"123456",30.6153,-96.342,16.9,""
"123456",30.6153,-96.3416,17.1,""
"123456",30.6151,-96.3415,15.5,""
"123456",30.6147,-96.3416,14.6,""
"123456",30.6145,-96.3413,17.2,""
"123456",30.6144,-96.341,15.8,""
"123456",30.614,-96.3407,15.5,""
"123456",30.6147,-96.3409,14.3,""
"123456",30.6156,-96.3403,15.3,""
"123456",30.6154,-96.3407,17,""
"123456",30.6157,-96.3411,15.9,""
"123456",30.6159,-96.3412,16.2,""
"123456",30.6163,-96.3411,12.4,""
"123456",30.6167,-96.3416,14.4,""
"123456",30.6161,-96.3416,14.7,""
"123456",30.6158,-96.342,16.3,""
"908647",30.61486,-96.34035,24.6,"Sidewalk1"
"908647",30.61486,-96.34032,24.9,"Sidewalk1"
"908647",30.61488,-96.34028,24.6,"Sidewalk1"
"908647",30.61489,-96.34027,24.9,"Sidewalk1"
"908647",30.61489,-96.34028,24.7,""
"908647",30.61522,-96.3403,24,"Sidewalk2"
"908647",30.61521,-96.34032,24.3,""
"908647",30.61525,-96.34035,24.6,""
"908647",30.61523,-96.34032,24.2,""
"908647",30.61521,-96.34031,24.7,""
"908647",30.61534,-96.3406,24.4,"Sidewalk3"
"908647",30.61536,-96.34066,24.7,""
"908647",30.61537,-96.34067,25.7,""
"908647",30.61539,-96.34067,24.7,""
"908647",30.61537,-96.34064,25,""
"908647",30.61546,-96.34121,25.3,"Sidewalk4"
"908647",30.61543,-96.3412,24.9,""
"908647",30.61541,-96.34123,24.4,""
"908647",30.61545,-96.34127,25.2,""
"908647",30.61548,-96.34127,26.2,""
"908647",30.6151,-96.34154,22.7,"Sidewalk5"
"908647",30.61513,-96.3415,23.1,""
"908647",30.61512,-96.34144,23.6,""
"908647",30.61511,-96.34149,22.7,""
"908647",30.61511,-96.34151,23.3,""
"908647",30.61494,-96.34123,25.2,"Sidewalk6"
"908647",30.61492,-96.34123,24.4,""
"908647",30.61495,-96.34118,25.2,""
"908647",30.61497,-96.34116,24.6,""
"908647",30.615,-96.34119,25.6,""
"541997",30.61477,-96.34071,24.3,
"541997",30.61475,-96.34073,24.3,
"541997",30.61478,-96.34071,23.9,
"541997",30.61485,-96.34072,23.7,
"541997",30.61482,-96.34077,23.9,
